ProviderID,Source,Location,Contact Number,Type,Latitude,Longitude,CMS Rating,Availability,Cost
2194,Supplier Directory,"POOLE'S PHARMACY INCORPORATED, 660 WHITLOCK AVE NW, MARIETTA, GA",7705141414,Pharmacy,33.95201,-84.57365,5,12,400
2195,Supplier Directory,"JOHNSON DRUG HAMPSTEAD INC, 17230 US HWY 15 NORTH, HAMPSTEAD, NC",9102702223,Pharmacy,34.40146,-77.65483,3,12,400
2196,Supplier Directory,"JERNIGAN HEALTHCARE, INC, 901 DECATUR HWY, FULTONDALE, AL",2056311520,Medical Supply Company Other|Certified Other|MSC With Respiratory Therapist|MSC With Orthotic Personnel|Orthotic Personnel,33.5994,-86.79909,5,12,200
2197,Supplier Directory,"LAKE REGION HEALTHCARE CORPORATION, 111 W VERNON AVE, FERGUS FALLS, MN",2187368000,Optician,46.27733099,-96.07378298,4,12,1000
2198,Supplier Directory,"CVS PHARMACY INC, 339 SQUIRE RD, REVERE, MA",7812896099,Pharmacy,42.3991,-70.98924,5,12,200
2199,Supplier Directory,"TUFTS MEDICINE PHARMACY LLC, 800 WASHINGTON ST, BOSTON, MA",9789422220,Pharmacy,42.34987,-71.06352,5,12,400
2200,Supplier Directory,"PHARMACARE LTD, 153 W LINCOLN ST, AUGUSTA, WI",7152862515,Pharmacy,44.67978,-91.12109,3,12,400
2201,Supplier Directory,"SPOON DRUGS INC, 3801 S HIGHWAY 97, SAND SPRINGS, OK",9182457373,Orthotic Personnel|Pharmacy,36.08366,-96.30443,3,12,800
2202,Supplier Directory,"WALGREEN CO, INTER CARR 2 PR 1-22, SAN GERMAN, PR",7878924406,Pharmacy,18.07991,-67.03592,3,12,600
2203,Supplier Directory,"FREEDOM MEDICAL AND MOBILITY, 572 US HIGHWAY 130, EAST WINDSOR, NJ",6094437400,Medical Supply Company Other|MSC With Orthotic-Prosthetic,40.26433,-74.54743,5,12,1000
2204,Supplier Directory,"MYEYEDR OPTOMETRY OF PENNSYLVANIA LLC, 3887 US 30, LATROBE, PA",7245391900,Optometrist,40.28570656,-79.38397636,4,12,800
2205,Supplier Directory,"LINCARE INC, 3410 CANYON DE FLORES, SIERRA VISTA, AZ",5204587330,Medical Supply Company Other,31.50654,-110.25638,5,12,400
2206,Supplier Directory,"COMMUNITY HEALTH NETWORK INC, 7250 CLEARVISTA DR, INDIANAPOLIS, IN",3176213100,Pharmacy,39.900572,-86.04002102,5,12,200
2207,Supplier Directory,"ORANGE BRA LADY LLC, 185 BOSTON POST RD, ORANGE, CT",2037953682,Prosthetic Personnel,41.27057,-72.997,5,12,400
2208,Supplier Directory,"GENESIS SPECIALTY PHARMACY, LLC, 721 TAYLOR ST, ZANESVILLE, OH",7404501620,Pharmacy,39.97321,-82.01521,5,12,1000
2209,Supplier Directory,"WALGREEN CO, 1397 MONMOUTH INDEPENDENCE HWY, MONMOUTH, OR",5038381176,Pharmacy,44.84416,-123.22953,5,12,1000
2210,Supplier Directory,"HY-VEE INC, 2606 AVENUE L, FORT MADISON, IA",3193729396,Pharmacy|Grocery Store,40.62691,-91.34358,2,12,400
2211,Supplier Directory,"LONGS DRUG STORES CALIFORNIA LLC, 16995 WALNUT GROVE DR, MORGAN HILL, CA",4087796981,Pharmacy,37.1296,-121.63795,5,12,600
2212,Supplier Directory,"WALGREEN CO, 6272 STATE ROUTE 9, CHESTERTOWN, NY",5184945017,Pharmacy,43.64496,-73.79986,4,12,200
2213,Supplier Directory,"LINCARE INC, 985 EUREKA RD, BATESVILLE, MS",6625637095,Medical Supply Company Other,34.29792,-89.94525,4,12,600
2214,Supplier Directory,"OHIO CVS STORES LLC, 2007 BROOKPARK ROAD, CLEVELAND, OH",2163512944,Pharmacy,41.41928,-81.6947,5,12,400
2215,Supplier Directory,"LINCARE INC, 545 BUDD AVE, BIG PINEY, WY",3072765744,Medical Supply Company Other,42.55814,-110.11391,5,12,600
2216,Supplier Directory,"HARRIS TEETER LLC, 8620 GUILFORD RD, COLUMBIA, MD",4102906751,Pharmacy|Grocery Store,39.17088,-76.86306,5,12,800
2217,Supplier Directory,"WAL-MART STORES EAST LP, 2625 N HIGHWAY 27, LA FAYETTE, GA",7066394905,Pharmacy|Optician,34.65786,-85.27601,3,12,200
2218,Supplier Directory,"AHMANN EYECARE PLLC, 1100 31ST AVE SW, MINOT, ND",7018370022,Optometrist,48.203,-101.30846,5,12,400
2219,Supplier Directory,"DEDMON PHARMACY INC, 213 W BROADWAY ST, SPIRO, OK",9189622131,Pharmacy,35.24116,-94.62262,2,12,800
2220,Supplier Directory,"SAFEWAY INC, 650 ELM ST, PAGE, AZ",9286455714,Pharmacy|Grocery Store,36.91652,-111.45913,1,12,600
2221,Supplier Directory,"WALGREEN CO, 1000 HUNTSVILLE HWY, FAYETTEVILLE, TN",9314335569,Pharmacy,35.14332,-86.57005,4,12,800
2222,Supplier Directory,"LINCARE INC, 65 MERCADO ST, DURANGO, CO",9703751627,Medical Supply Company Other,37.23749,-107.82339,3,12,800
2223,Supplier Directory,"SHIPPEE FAMILY EYE CARE PC, 580 SAINT JOHNSBURY RD, LITTLETON, NH",6034442484,Optometrist,44.31532,-71.82853,5,12,400
2224,Supplier Directory,"WALMART INC, 6 CONLEY RD, LA JUNTA, CO",7193845954,Pharmacy|Optician,37.9979,-103.59173,4,12,400
2225,Supplier Directory,"STARLA K MEIGS OD, 107 N CONGRESS BLVD, SMITHVILLE, TN",6155974218,Optometrist,35.96006,-85.81124,5,12,200
2226,Supplier Directory,"WOODWARD DETROIT CVS LLC, 2506 NILES AVE, ST JOSEPH, MI",2699820034,Pharmacy,42.09079,-86.4851,4,12,600
2227,Supplier Directory,"OPTOM-EYES CARE LLC, 15569 RAILROAD ST, HAYWARD, WI",7156348616,Optometrist,46.01745,-91.47562,1,12,1000
2228,Supplier Directory,"HY-VEE INC, 907 S STATE ST, FAIRMONT, MN",5072382880,Pharmacy,43.64311,-94.4488,1,12,800
2229,Supplier Directory,"CARLIES CS OF BENSON INC, 604 S WALL ST, BENSON, NC",9198941237,Pharmacy,35.37752,-78.55292,4,12,400
2230,Supplier Directory,"BERKELEY EYE INSTITUTE PLLC, 2012 WEST LOOP, EL CAMPO, TX",9795436821,Optometrist,29.20409,-96.29397,4,12,800
2231,Supplier Directory,"HAPPY HARRYS INC, 1120 PULASKI HWY, BEAR, DE",3028322300,Pharmacy,39.58467,-75.70737,5,12,400
2232,Supplier Directory,"WELLSPAN PHARMACY INC, 4910 B FAIRFIELD RD, FAIRFIELD, PA",7176428812,Pharmacy,39.78017,-77.37778,2,12,600
2233,Supplier Directory,"CVS PHARMACY INC, 10550 W PARMER LN, AUSTIN, TX",5123103190,Pharmacy,30.49722,-97.77509,5,12,1000
2234,Supplier Directory,"J.F. ROWLEY PROSTHETIC AND ORTHOTIC LABORATORIES, INC., 10547 MONTGOMERY RD, MONTGOMERY, OH",5137917767,Orthotic Personnel|Prosthetic Personnel,39.25287,-84.34394,5,12,600
2235,Supplier Directory,"SMITHS FOOD & DRUG CENTERS INC, 350 N SANDHILL BLVD, MESQUITE, NV",7023468656,Pharmacy|Grocery Store,36.81011,-114.06369,4,12,600
2236,Supplier Directory,"WALGREEN CO, 421 S EISENHOWER PKWY, RHINELANDER, WI",7153691079,Pharmacy,45.63492,-89.37979,5,12,1000
2237,Supplier Directory,"WHITES PHARMACY INC, 301 FIFTH AVE W, WIGGINS, MS",6019284421,Pharmacy,30.84855,-89.14049,3,12,800
2238,Supplier Directory,"HERITAGE VALLEY EYE CARE OPTOMETRIC CENTER, 400 E SANTA BARBARA ST, SANTA PAULA, CA",8055256603,Optometrist,34.35259,-119.07009,4,12,400
2239,Supplier Directory,"PUBLIX SUPER MARKETS INC, 2111 NE CAPITAL CIR, TALLAHASSEE, FL",8505239857,Pharmacy,30.47987,-84.23667,5,12,400
2240,Supplier Directory,"WALGREEN CO, 2012 N WAYNE ST, ANGOLA, IN",2606655560,Pharmacy,41.65597,-84.99941,4,12,1000
2241,Supplier Directory,"GRAND ISLAND OPTICAL PC, 1208 L ST, AURORA, NE",4026946114,Optometrist,40.8672,-98.00207,1,12,600
2242,Supplier Directory,"KENTUCKY CVS PHARMACY LLC, 1227 US HWY S, FRANKFORT, KY",5022278238,Pharmacy,38.17338,-84.89815,3,12,800
2243,Supplier Directory,"ACME MARKETS INC., 503 S MACDADE BLVD, HOLMES, PA",6105862096,Pharmacy|Grocery Store,39.89994,-75.30628,5,12,200
2244,Supplier Directory,"MISSOURI CVS PHARMACY LLC, 400 W CLAY AVE, PLATTSBURG, MO",8165392121,Pharmacy,39.56387,-94.45198,3,12,1000
2245,Supplier Directory,"KROGER LIMITED PARTNERSHIP I, 1905 N JACKSON ST, TULLAHOMA, TN",9314540482,Pharmacy|Grocery Store,35.38548,-86.23296,4,12,200
2246,Supplier Directory,"MISSISSIPPI CVS PHARMACY LLC, 760 S MARTIN LUTHER KING HWY, GREENVILLE, MS",6623321518,Pharmacy,33.38556,-91.05311,4,12,1000
2247,Supplier Directory,"LINCARE INC, 8433 SOUTH AVE, POLAND, OH",3307991399,Medical Supply Company Other,40.9946,-80.63366,5,12,200
2248,Supplier Directory,"WALGREEN CO, 1704 E COMMERCIAL AVE, LOWELL, IN",2196966638,Pharmacy,41.28979,-87.40028,5,12,600
2249,Supplier Directory,"HAYDEN FAMILY PHARMACY PC, 4086 ST HWY 160, HAYDEN, AL",2055901515,Pharmacy,33.87974,-86.77058,2,12,400
2250,Supplier Directory,"WALMART INC, 512 INDUSTRIAL PARK DR, TRUMANN, AR",8704836157,Pharmacy,35.68134,-90.55047,2,12,200
2251,Supplier Directory,"WALGREEN CO, 1041 W MAIN ST, WHITEWATER, WI",2624720238,Pharmacy,42.83482,-88.74748,4,12,800
2252,Supplier Directory,"CVS PHARMACY INC, 8049 FM 2673, CANYON LAKE, TX",8308999700,Pharmacy,29.84294,-98.26711,4,12,800
2253,Supplier Directory,"WALGREEN CO, 106 MEMORIAL DR, PARIS, TN",7316416669,Pharmacy,36.28313,-88.30547,3,12,800
2254,Supplier Directory,"GREENE COUNTY VISION CENTERS INC, 1259 A ST NE, LINTON, IN",8128472020,Optometrist,39.03689,-87.15107,2,12,800
2255,Supplier Directory,"DANVILLE PHARMACY LLC, 2008 SMOOT AVE, DANVILLE, WV",3043693981,Pharmacy,38.03452,-81.8319,2,12,800
2256,Supplier Directory,"VISITING NURSE ASSOCIATION OF WISCONSIN, INC, 11333 W NATIONAL AVE, WEST ALLIS, WI",4143272295,Medical Supply Company Other|Certified Other|MSC With Respiratory Therapist|Pharmacy,42.98988,-88.05362,5,12,400
2257,Supplier Directory,"CAROLINA EYE ASSOCIATES PA, 310 N. GREENE STREET, WADESBORO, NC",7046946799,Optometrist,34.96927742,-80.07605467,3,12,600
2258,Supplier Directory,"NUNN'S HOSPITAL SUPPLIES, INC, 1340 FLOYD AVE, ROME, NY",3153394084,Medical Supply Company Other|MSC With Respiratory Therapist|MSC With Prosthetic Personnel|Prosthetic Personnel,43.22051,-75.42429,3,12,400
2259,Supplier Directory,"DR DAVID A ERWIN AND ASSOCIATES INC, 535 CHESTNUT ST, COSHOCTON, OH",7406222270,Optometrist,40.27483,-81.86242,1,12,1000
2260,Supplier Directory,"CVS ALBANY LLC, 1330 BALLTOWN RD, NISKAYUNA, NY",5183747730,Pharmacy,42.81128,-73.89264,5,12,200
2261,Supplier Directory,"WALGREEN CO, 2323 CHARLES ST, ROCKFORD, IL",8153991474,Pharmacy,42.26072,-89.0597,5,12,400
2262,Supplier Directory,"WAL-MART STORES EAST LP, 1625 SIMPSON HIGHWAY 49, MAGEE, MS",6018493228,Pharmacy|Optician,31.85566,-89.69924,4,12,200
2263,Supplier Directory,"COMMERCE RX CORPORATION, 117 COMMERCE AVE, CLEVELAND, MS",6624417979,Medical Supply Company Other|Pharmacy,33.74631001,-90.72031297,5,12,1000
2264,Supplier Directory,"KARI VISSER ROBEL OD PC, 713 S WISCONSIN AVE, GAYLORD, MI",9897051255,Optometrist,45.02033,-84.68243,5,12,800
2265,Supplier Directory,"ORTIZ EYE ASSOCIATES, P. C., 880 BEDFORD RD, MORRIS, IL",8159425500,Optometrist,41.37173,-88.44046,1,12,800
2266,Supplier Directory,"VISIONWORKS INC, 326 TOWN CENTRE DR, JOHNSTOWN, PA",8142692162,Optometrist|Optician,40.27899,-78.84603,4,12,800
2267,Supplier Directory,"WAL-MART STORES EAST LP, 6712 US HWY 98 WEST, SANTA ROSA BEACH, FL",8506221319,Pharmacy,30.3226,-86.11449,4,12,600
2268,Supplier Directory,"JONES MEDICAL SUPPLY, LLC, 4177 MONTGOMERY HWY, DOTHAN, AL",3343053199,MSC With Respiratory Therapist,31.26295,-85.43985,4,12,200
2269,Supplier Directory,"PROGRESSIVE ORTHOTIC & PROSTHETIC SERVICES, INC., 1150 N ST FRANCIS ST, WICHITA, KS",3162217077,Orthotic Personnel|Prosthetic Personnel,37.70365,-97.33176,5,12,800
2270,Supplier Directory,"365 DME LLC, 9860 HUDSON RD, PITTSFORD, MI",5179975938,Medical Supply Company Other|MSC With Respiratory Therapist,41.85504984,-84.45938561,4,12,800
2271,Supplier Directory,"HARDINS INC, 720 S CHURCH ST, FOREST CITY, NC",8282457274,Pharmacy,35.32072,-81.87986,1,12,1000
2272,Supplier Directory,"DR JEFFREY R COLEMAN OPTOMETRIST PA, 919 S 16TH ST, WILMINGTON, NC",9107624004,Optometrist,34.22498,-77.9274,5,12,600
2273,Supplier Directory,"ROCKY MOUNTAIN OPTICAL & CONTACT LENS CENTER, INC, 3417 BUSCH ST, BUTTE, MT",4064943145,Optician,45.97562,-112.50955,5,12,1000
2274,Supplier Directory,"PATIENT SOLUTIONS LLC, 1800 NE LOOP 410, SAN ANTONIO, TX",2108241112,MSC With Respiratory Therapist,29.51582,-98.43319,5,12,400
2275,Supplier Directory,"WAL-MART STORES EAST LP, 1500 ECONOMY WAY, BADEN, PA",7243909048,Pharmacy|Optician,40.65326,-80.2327,5,12,1000
2276,Supplier Directory,"WALMART INC, 2485 HIGHWAY 92, WASHINGTON, IA",3196537218,Pharmacy,41.29754,-91.663,5,12,800
2277,Supplier Directory,"BLUE WAVE EYE DOCTORS PROFESSIONAL LIMITED LIABILITY COMPANY, 3801 SOUTH STEELE ST, TACOMA, WA",2533172704,Optometrist,47.22249,-122.46852,5,12,800
2278,Supplier Directory,"OPTUM INFUSION SERVICES 209 INC, 425 FRANKLIN GATEWAY, MARIETTA, GA",7704203393,Pharmacy,33.94148,-84.50818,5,12,200
2279,Supplier Directory,"APPALACHIAN REGIONAL HEALTHCARE INC, 250 STANAFORD RD, BECKLEY, WV",3042553598,Pharmacy,37.797459,-81.17007098,5,12,200
2280,Supplier Directory,"T A SOLBERG CO INC, 9750 STATE HIGHWAY 70, MINOCQUA, WI",7153569449,Pharmacy|Grocery Store,45.88153,-89.7159,3,12,1000
2281,Supplier Directory,"ECKERDS RX 106 LLC, 120 CIRCLE WAY ST, LAKE JACKSON, TX",9793419811,Pharmacy,29.042158,-95.452965,5,12,800
2282,Supplier Directory,"CVS MANCHESTER NH, L.L.C., 861 CENTRAL ST, FRANKLIN, NH",6039340225,Pharmacy,43.4471,-71.62802,3,12,400
2283,Supplier Directory,"JAMES ALAN YATES, 107 E 1ST ST, TRENTON, TN",7318550811,Optometrist,35.97986,-88.94086,5,12,1000
2284,Supplier Directory,"KROGER LIMITED PARTNERSHIP I, 1660 CRAWFORDSVILLE SQUARE DR, CRAWFORDSVILLE, IN",7653613260,Pharmacy|Grocery Store,40.02482,-86.89971,5,12,400
2285,Supplier Directory,"WAL-MART STORES TEXAS, LLC, 4101 S MCCOLL RD, EDINBURG, TX",9566185816,Pharmacy|Optician,26.27316,-98.2007,5,12,200
2286,Supplier Directory,"P & S PHARMACY LLC, 2930 ROUTE 209, WURTSBORO, NY",8458882614,Pharmacy,41.56545,-74.49799,1,12,1000
2287,Supplier Directory,"RPCB LLC, 2830 NORTHWESTERN PIKE, CAPON BRIDGE, WV",3048562901,Pharmacy,39.30276,-78.41199,3,12,1000
2288,Supplier Directory,"BEDINGFIELD PHARMACY INC, 27 N MAIN ST, PEMBROKE, GA",9126534596,Orthotic Personnel|Pharmacy,32.14554,-81.62683,1,12,800
2289,Supplier Directory,"WAL-MART STORES EAST LP, 1717 S COLLEGE ST, AUBURN, AL",3348212616,Pharmacy|Optician,32.57424,-85.49891,5,12,600
2290,Supplier Directory,"SEMPERTS REXALL DRUG STORE INC, 735 SPRUCE ST, MYRTLE POINT, OR",5415725010,Pharmacy,43.06486,-124.13945,4,12,400
2291,Supplier Directory,"HOOK-SUPERX LLC, 930 N GOSPEL ST, PAOLI, IN",8127232650,Pharmacy,38.56667,-86.46454,4,12,1000
2292,Supplier Directory,"WALGREEN CO, 119 BRIDGTON RD, FRYEBURG, ME",2079352045,Pharmacy,44.02043,-70.96068,3,12,600
2293,Supplier Directory,"LINCARE INC, 14832 US HIGHWAY 19, HUDSON, FL",7276972663,Medical Supply Company Other,28.37323,-82.68454,5,12,200
2294,Supplier Directory,"CLARKSON OPTOMETRY MIDWEST INC, 43 INDUSTRIAL PKWY, CALVERT CITY, KY",2709060540,Optometrist|Optician,37.02213,-88.33158,5,12,600
2295,Supplier Directory,"NEW JERSEY CVS PHARMACY LLC, 2105 RTE 35, MIDDLETOWN, NJ",7327065321,Pharmacy,40.41043,-74.13338,5,12,800
2296,Supplier Directory,"MONTEREY PENNINSULA ORTHOTIC AND PROSTHETIC SERVICES,LLC, 30 RAGSDALE DR, MONTEREY, CA",8316553580,Orthotic Personnel|Prosthetic Personnel,36.57816,-121.82364,5,12,1000
2297,Supplier Directory,"WALMART INC, 3715 OCEAN BEACH HWY, LONGVIEW, WA",3603553082,Pharmacy,46.15491,-122.98229,4,12,800
2298,Supplier Directory,"OXYGEN OF OKLAHOMA INC, 1020 E MACARTHUR ST, SHAWNEE, OK",4052731102,Medical Supply Company Other,35.36175,-96.90953,4,12,1000
2299,Supplier Directory,"GIANT EAGLE INC, 541 ALLEGHENY BLVD, FRANKLIN, PA",8144322024,Pharmacy,41.40222,-79.80882,4,12,200
2300,Supplier Directory,"COBORNS INC, 1106 8TH ST SW, PIPESTONE, MN",5078250091,Pharmacy,43.99253,-96.32971,4,12,200
2301,Supplier Directory,"ALBERTSONS LLC, 307 HARMON ST, GLENDIVE, MT",4063655209,Pharmacy|Grocery Store,47.10639,-104.72778,2,12,400
2302,Supplier Directory,"VILLAGE APOTHECARY INC, 3840 N HIGHWAY 7, HOT SPRINGS VILLAGE, AR",5016204053,Certified Other|MSC With Orthotic-Prosthetic|Orthotic Personnel|Pharmacy,34.63879,-93.05841,3,12,600
2303,Supplier Directory,"SOUTHERN CANCER CENTER PC, 29653 ANCHOR CROSS BLVD, DAPHNE, AL",2516075061,Pharmacy,30.6569,-87.86535,5,12,600
2304,Supplier Directory,"KROGER LIMITED PARTNERSHIP I, 1100 EAST ROOSEVELT, LITTLE ROCK, AR",5013755645,Pharmacy|Grocery Store,34.72334,-92.25945,5,12,1000
2305,Supplier Directory,"LINCARE INC, 711 JOHNSTON ST, SAULT SAINTE MARIE, MI",9062531721,Medical Supply Company Other,46.49186,-84.34186,5,12,800
2306,Supplier Directory,"SAFEWAY INC, 906 E OLIVE ST, LAMAR, CO",7193360880,Pharmacy|Grocery Store,38.08839,-102.60879,4,12,200
2307,Supplier Directory,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, 3575 BUSINESS DRIVE, SACRAMENTO, CA",9167340900,Pharmacy,38.55387,-121.45689,5,12,200
2308,Supplier Directory,"LINCARE INC, 8735 SHELTIE DR, NORTH LITTLE ROCK, AR",5012270229,Medical Supply Company Other,34.81233,-92.35866,5,12,400
2309,Supplier Directory,"HEATHER A ROBBEN OD LLC, 310N 6TH ST, WAKEENEY, KS",7857435522,Optometrist,39.02769,-99.88232,5,12,400
2310,Supplier Directory,"DINUBA PHARMACY INC, 172N L ST, DINUBA, CA",5597254525,Pharmacy,36.54142,-119.39071,3,12,600
2311,Supplier Directory,"HEALTHY SOCIETY LLC, 22 HIGH ST, MOUNT HOLLY, NJ",6092676000,Pharmacy,39.99433,-74.78803,5,12,800
2312,Supplier Directory,"JORDAN DRUG INC, 842 HIGHWAY 15 N, JACKSON, KY",6066667060,Medical Supply Company Other|Pharmacy,37.57755,-83.31262,4,12,1000
2313,Supplier Directory,"WALMART INC, 1695 COFFEEN AVE, SHERIDAN, WY",3076747417,Pharmacy|Optician,44.7797,-106.94238,5,12,400
2314,Supplier Directory,"SMITHS FOOD & DRUG CENTERS INC, 981 W ELLIOT, CHANDLER, AZ",4808212298,Pharmacy|Grocery Store,33.34964,-111.85851,5,12,200
2315,Supplier Directory,"THRIFTY PAYLESS INC, 250 BASIN ST SW, EPHRATA, WA",5097543513,Pharmacy,47.31809,-119.55335,5,12,1000
2316,Supplier Directory,"HARRIS TEETER LLC, 3565 DR MARTIN LUTHER KING JR BLVD, NEW BERN, NC",2524972118,Pharmacy,35.10033,-77.09897,5,12,1000
2317,Supplier Directory,"KEITH DOYLE CLAY OD, 137 PEACHTREE ST, MURPHY, NC",8288372014,Optometrist,35.08605,-84.03266,3,12,1000
2318,Supplier Directory,"PUBLIX SUPER MARKETS INC, 1616 CAPE CORAL PKWY W, CAPE CORAL, FL",2399451226,Pharmacy,26.56258,-82.01009,4,12,800
2319,Supplier Directory,"WEIS MARKETS INC, 1603 LINCOLN HWY E, LANCASTER, PA",7173949826,Certified Other|Pharmacy,40.03767,-76.26751,5,12,400
2320,Supplier Directory,"PHYSICIANS' CHOICE INFUSION, LLC, 2700 TIBBETS DR, BEDFORD, TX",8174840233,Pharmacy,32.83278,-97.12424,5,12,400
2321,Supplier Directory,"DRS RITZ & JOHNSON & ASSOC. LLP, 150 SE 17TH ST, OCALA, FL",3527327900,Optometrist|Optician,29.17136692,-82.13535199,5,12,200
2322,Supplier Directory,"KROGER LIMITED PARTNERSHIP I, 540 S MENDENHALL RD, MEMPHIS, TN",9016838843,Pharmacy|Grocery Store,35.11644,-89.89422696,5,12,400
2323,Supplier Directory,"GEORGIA-FLORIDA EYE CENTERS, P.C., 3404 GREYSTONE WAY, VALDOSTA, GA",2295884545,Optician,30.88304987,-83.29595196,5,12,1000
2324,Supplier Directory,"VIRGINIA CVS PHARMACY LLC, 902 GARRISONVILLE RD, STAFFORD, VA",5406591313,Pharmacy,38.46895,-77.46067,5,12,800
2325,Supplier Directory,"WALMART INC, 565 JENSEN GROVE DR, BLACKFOOT, ID",2087850277,Pharmacy|Optician,43.19817,-112.35771,3,12,400
2326,Supplier Directory,"CENTRAL MONTANA MEDICAL FACILITIES INC, 408 WENDELL AVE, LEWISTOWN, MT",4065356292,Medical Supply Company Other|MSC With Respiratory Therapist,47.05904,-109.44212,5,12,200
2327,Supplier Directory,"SPICER ORTHOPEDICS LLC, 11237 FAIROAKS RD NE, BOLIVAR, OH",3305951010,Orthotic Personnel|Prosthetic Personnel,40.64233,-81.44355,4,12,1000
2328,Supplier Directory,"WAL-MART STORES EAST LP, 177 FOREST GATE CTR, PISGAH FOREST, NC",8288857904,Pharmacy,35.2757,-82.70249,4,12,800
2329,Supplier Directory,"MODERN MEDICAL CONCEPTS HOMECARE, INC, 128 N BROAD ST, ALBERTVILLE, AL",2568490226,Medical Supply Company Other|MSC With Respiratory Therapist,34.26887498,-86.20856198,4,12,600
2330,Supplier Directory,"CVS ALBANY LLC, 107 S COUNTY RD, BELLPORT, NY",6312862222,Pharmacy,40.75606,-72.94107,5,12,1000
2331,Supplier Directory,"MEIJER STORES LIMITED PARTNERSHIP, 10841 E US 36 (ROCKVILLE RD), AVON, IN",3172736000,Pharmacy|Department Store|Grocery Store,39.76154929,-86.32973178,5,12,200
2332,Supplier Directory,"TENNESSEE CVS PHARMACY LLC, 116 COMMONS DR, MARTIN, TN",7315879509,Pharmacy,36.3437,-88.87311,5,12,800
2333,Supplier Directory,"WOODWARD DETROIT CVS LLC, 2010 E APPLE AVE, MUSKEGON, MI",2317671122,Pharmacy,43.2343,-86.19355,5,12,1000
2334,Supplier Directory,"JORDAN DRUG INC, 820 KY 11 N, BOONEVILLE, KY",6065936306,Pharmacy,37.47135,-83.61983,4,12,600
2335,Supplier Directory,"WAL-MART STORES EAST LP, 17000 TAMIAMI TRAIL, NORTH PORT, FL",9414238336,Pharmacy|Optician,27.03661,-82.21579,5,12,600
2336,Supplier Directory,"HARRIS TEETER LLC, 14101 DARNESTOWN RD, GERMANTOWN, MD",2406319629,Pharmacy|Grocery Store,39.10474,-77.29401,5,12,800
2337,Supplier Directory,"HARRIS TEETER LLC, 20070 ASHBROOK COMMONS PLZ, ASHBURN, VA",5712230517,Pharmacy,39.06156,-77.46998,5,12,800
2338,Supplier Directory,"WAL-MART STORES EAST LP, 354 PRIVATE DRIVE 288, SOUTH POINT, OH",7408943517,Pharmacy|Optician,38.4406,-82.53555,5,12,200
2339,Supplier Directory,"EYE CENTER OF OAK RIDGE,PC, 90 VERMONT AVE, OAK RIDGE, TN",8654828890,Optometrist,36.02111,-84.24811,5,12,600
2340,Supplier Directory,"ACME MARKETS INC., 39 LEOPARD RD, PAOLI, PA",6102400110,Pharmacy|Grocery Store,40.0405,-75.4765,5,12,200
2341,Supplier Directory,"RHEMA INC, 143 TAYLOR PLAZA DR, GREENVILLE, TX",9034501313,Medical Supply Company Other,33.05207,-96.1084,5,12,1000
2342,Supplier Directory,"WAL-MART STORES TEXAS, LLC, 521 S CENTRAL EXPY, ANNA, TX",9729243368,Pharmacy|Optician,33.34858,-96.55688,2,12,400
2343,Supplier Directory,"GENOA HEALTHCARE LLC, 1448 5TH AVE, BAY SHORE, NY",6319542060,Pharmacy,40.74531208,-73.26401258,5,12,1000
2344,Supplier Directory,"PHARMAX PARTNERS INC, 116 WALNUT ST, FESTUS, MO",6369377997,Pharmacy,38.21991,-90.39538,5,12,800
2345,Supplier Directory,"ASHEVILLE HIGHWAY PHARMACY INC, 511 ASHEVILLE HWY, GREENEVILLE, TN",4236395155,Pharmacy,36.14691801,-82.84580596,4,12,600
2346,Supplier Directory,"WALGREEN CO, 1408 N 16TH ST, ORANGE, TX",4098830876,Pharmacy,30.10428,-93.74715,4,12,400
2347,Supplier Directory,"WALGREEN CO, 1633 W 95TH ST, CHICAGO, IL",7734459277,Pharmacy,41.72108,-87.66488,5,12,400
2348,Supplier Directory,"HOLIDAY CVS LLC, 6391 BAYSHORE RD, NORTH FT MYERS, FL",2395435312,Pharmacy,26.69735,-81.85244,5,12,800
2349,Supplier Directory,"CVS PHARMACY INC, 17307 BULVERDE RD, SAN ANTONIO, TX",2104049054,Pharmacy,29.59882198,-98.41885702,5,12,1000
2350,Supplier Directory,"HIGHLAND PARK CVS LLC, 700 W MAIN ST, FAIRFIELD, IL",6188423784,Pharmacy,38.37957,-88.36854,3,12,800
2351,Supplier Directory,"CIVIC HEALTH SERVICES LLC, 1207 MOUNT HERMON RD, SALISBURY, MD",4107495900,Certified Other|Pharmacy,38.36721,-75.56916,5,12,600
2352,Supplier Directory,"DISCOUNT DRUG MART INC, 1145 ALLIANCE RD NW, MINERVA, OH",3308683252,Pharmacy,40.71839,-81.11509,3,12,800
2353,Supplier Directory,"ROUSE VISION CLINIC,LLC, 1301 COOK ST, KENNETT, MO",5738882884,Optometrist,36.2312,-90.04159,5,12,400
2354,Supplier Directory,"CVS PHARMACY INC, 323 N MAIN ST, UXBRIDGE, MA",5082782456,Pharmacy,42.0909,-71.64283,5,12,1000
2355,Supplier Directory,"MARION EYE CENTERS LTD, 1200 W DEYOUNG ST, MARION, IL",6189935686,Optometrist,37.74086,-88.93856,4,12,600
