Provider ID,Provider Name & Address,Type,Rating,Cost,Contact Number
3457,"DEAN MCGEE EYE INSTITUTE, 3201 W GORE BLVD, LAWTON, OK",Prosthetic Personnel|Optician,2,2000,5805855485.0
3458,"WALMART INC, 4701 MISSION RD, WESTWOOD, KS",Pharmacy,2,3000,9138319233.0
3459,"IRENE M. BOYD DBA/TRI-COUNTY ORTHOTIC PROSTHETIC INSTITUTE, 1411 NW 23RD AVE, CHIEFLAND, FL",Orthotic Personnel|Prosthetic Personnel,4,3000,3524930360.0
3460,"THE KROGER CO, 227 SANDY SPRINGS PL NE, ATLANTA, GA",Pharmacy|Grocery Store,1,2000,4042562779.0
3461,"DIABETES SUPPLY CENTER OF THE MIDLANDS LLC, 10304 CROWN POINT AVE, OMAHA, NE",Medical Supply Company Other|Certified Other|Pharmacy,4,4000,4023998444.0
3462,"WALGREEN CO, 13807 ENGLISH VILLA DR, LOUISVILLE, KY",Pharmacy,5,4000,5022542535.0
3463,"THE KROGER CO, 3675 E BROAD ST, WHITEHALL, OH",Pharmacy|Grocery Store,3,2000,6142370963.0
3464,"WALGREEN CO, 5440 N CLARK ST, CHICAGO, IL",Pharmacy,1,2000,7735965022.0
3465,"PUBLIX NORTH CAROLINA, LP, 8315 MAGNOLIA ESTATES DR, CORNELIUS, NC",Pharmacy,5,3000,7048957062.0
3466,"SAMS EAST INC, 6185 RETAIL ROAD, DALLAS, TX",Pharmacy,3,4000,2143822525.0
3467,"FRANKLIN RX INC, 98B N FRANKLIN ST, HEMPSTEAD, NY",Pharmacy,5,3000,3472663331.0
3468,"THE STOP & SHOP SUPERMARKET COMPANY LLC, 691 CO OP CITY BLVD, BRONX, NY",Pharmacy|Grocery Store,3,5000,7188622883.0
3469,"KROGER TEXAS L P, 2709 CROSS TIMBERS RD, FLOWER MOUND, TX",Pharmacy,3,3000,9723551086.0
3470,"THE STOP & SHOP SUPERMARKET COMPANY LLC, 101 MARKET ST SUITE E, NANUET, NY",Pharmacy|Grocery Store,4,5000,8456240659.0
3471,"ANN ARBOR DRUGS, 1948 W STADIUM BLVD, ANN ARBOR, MI",Pharmacy,1,5000,7345637847.0
3472,"HARRIS TEETER LLC, 5920 WEDDINGTON MONROE RD, MATTHEWS, NC",Pharmacy,1,4000,7048430433.0
3473,"PHARMCARE USA OF GREATER PHOENIX, LLC, 4100 E BROADWAY RD, PHOENIX, AZ",Pharmacy,3,3000,6024389301.0
3474,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS, 3450 W CAMP WISDOM RD, DALLAS, TX",Pharmacy,2,3000,4693723101.0
3475,"HOOK-SUPERX LLC, 2150 CHESTER BLVD, RICHMOND, IN",Pharmacy,4,5000,7659354650.0
3476,"WAKEEM INC, 2045 FAIRVIEW AVE, EASTON, PA",Medical Supply Company Other|Certified Other|MSC With Prosthetic Personnel|Prosthetic Personnel|Pharmacy,1,4000,6102582311.0
3477,"CVS PHARMACY INC, 301 CHRIS KELLEY BLVD, HUTTO, TX",Pharmacy,1,4000,5128461003.0
3478,"LONGS DRUG STORES CALIFORNIA LLC, 91 1401 FORT WEAVER RD, EWA BEACH, HI",Pharmacy,2,4000,8086855621.0
3479,"WALGREEN CO, 1399 W SAN CARLOS ST, SAN JOSE, CA",Pharmacy,2,4000,4089713098.0
3480,"LONGS DRUG STORES CALIFORNIA LLC, 572 FLETCHER PKWY, EL CAJON, CA",Pharmacy,3,3000,6194403701.0
3481,"DILLON COMPANIES LLC, 8200 S HOLLY ST, CENTENNIAL, CO",Pharmacy|Grocery Store,4,3000,3037794242.0
3482,"MAHASKA COUNTY HOSPITAL, 1229 C AVE E, OSKALOOSA, IA",MSC With Respiratory Therapist|Orthotic Personnel,1,4000,6416723289.0
3483,"WACO OPTICAL INC, 2400 AMBASSADOR DR, WACO, TX",Prosthetic Personnel|Optometrist|Optician,2,2000,2547565771.0
3484,"REGIS HEALTHCARE INC, 2208 FORT CAMPBELL BLVD, HOPKINSVILLE, KY",Pharmacy,1,4000,2708855515.0
3485,"TN DOCTORS OF OPTOMETRY PLLC, 2801 WILMA RUDOLPH BLVD, CLARKSVILLE, TN",Optometrist,1,4000,9315538033.0
3486,"LOBO HOME HEALTH INC, 2001 HENRY ST, GUNTERSVILLE, AL",Medical Supply Company Other|MSC With Respiratory Therapist|MSC With Orthotic Personnel,4,4000,2565821982.0
3487,"SMITHS COUNTRY CLUB DRUG STORE INC, 5114 KAVANAUGH BLVD, LITTLE ROCK, AR",Pharmacy,2,3000,5016634118.0
3488,"WALGREEN CO, 34503 YUCAIPA BLVD, YUCAIPA, CA",Pharmacy,1,4000,9097907464.0
3489,"THRIFTY DRUG STORES INC, 1805 MINNESOTA AVE, BENSON, MN",Pharmacy,2,2000,3208423221.0
3490,"SPARROW COMMUNITY CARE, 326 MORGAN LN, LANSING, MI",Medical Supply Company Other|MSC With Respiratory Therapist|MSC With Orthotic Personnel|Orthotic Personnel,4,2000,5173642115.0
3491,"MARZEL'S INC., 5980 STONERIDGE DR, PLEASANTON, CA",Medical Supply Company Other,2,5000,9252271402.0
3492,"COMMUNITY MEDICAL SUPPLY, INC., 1723 HAWKEYE DR, HIAWATHA, IA",MSC With Respiratory Therapist|Orthotic Personnel,4,5000,3193560202.0
3493,"DISTINCTIVE EYEWEAR LLC, 8501 GOLDEN VALLEY RD, GOLDEN VALLEY, MN",Optician,3,3000,7634167655.0
3494,"FRED MEYER STORES INC, 2041 148TH NEAVE, BELLEVUE, WA",Pharmacy,5,2000,4258658593.0
3495,"WAL-MART STORES EAST LP, 1621 MAIN ST, CHIPLEY, FL",Pharmacy|Optician,2,5000,8506388308.0
3496,"PUBLIX SUPER MARKETS INC, 12165 HIGHWAY 92, WOODSTOCK, GA",Pharmacy,4,5000,7705171606.0
3497,"DILLON COMPANIES LLC, 15250 E MISSISSIPPI AVE, AURORA, CO",Pharmacy|Grocery Store,4,2000,3036718701.0
3498,"YES VITAL RX INC, 1817 SHERIDAN RD, NORTH CHICAGO, IL",Pharmacy,3,5000,2246565797.0
3499,"VISIONWORKS INC, 277 MUNDY ST, WILKES BARRE TOWNSHI, PA",Optician,3,3000,5708291437.0
3500,"WALGREEN CO, 13007 WARWICK BLVD, NEWPORT NEWS, VA",Pharmacy,5,5000,7578821074.0
3501,"S & P PHARMACY CORPORATION, 2029 BATH AVENUE, BROOKLYN, NY",Pharmacy,3,5000,9293339306.0
3502,"MEDICAL SERVICES OF AMERICA INC, 1900 KY ROUTE 321, PRESTONSBURG, KY",Medical Supply Company Other,5,2000,6068868306.0
3503,"PHARMA RX INC, 6806 4TH AVE, BROOKLYN, NY",Pharmacy,4,2000,7187481400.0
3504,"SMITHS FOOD & DRUG CENTERS INC, 4440 E MAIN ST, MESA, AZ",Pharmacy|Grocery Store,1,3000,4802188573.0
3505,"BUCKEYE HOME HEALTH CENTER INC, 950 BAKER HWY, HUNTSVILLE, TN",Medical Supply Company Other|MSC With Respiratory Therapist|MSC With Orthotic Personnel|MSC With Orthotic-Prosthetic|Orthotic Personnel|Prosthetic Personnel,1,5000,4236634663.0
3506,"HANGER PROSTHETICS & ORTHOTICS EAST INC, 6300 BAUM DR, KNOXVILLE, TN",Orthotic Personnel|Prosthetic Personnel,2,4000,8655849309.0
3507,"MYHEALTH AT HOME, LLC, 6357 W 119TH ST, OVERLAND PARK, KS",Medical Supply Company Other|MSC With Respiratory Therapist,3,2000,9139426100.0
3508,"P-COR,LLC, 5500 AUTO CLUB DR, DEARBORN, MI",Optometrist,3,5000,3135628000.0
3509,"WAL-MART STORES EAST LP, 500 ROUTE 38, CHERRY HILL, NJ",Pharmacy|Optician,3,4000,8566657180.0
3510,"WALGREEN CO, 9700 ARGYLE FOREST BLVD, JACKSONVILLE, FL",Pharmacy,5,5000,9047780871.0
3511,"LOCAL RGV DME LLC, 3000 N MCCOLL RD, MCALLEN, TX",Medical Supply Company Other,3,3000,9565988869.0
3512,"TWELFTH ONE, LLC, 2095 S COOPER RD, CHANDLER, AZ",Pharmacy,2,3000,4810000000000.0
3513,"SAMS EAST INC, 300 N CATTLEMEN RD, SARASOTA, FL",Pharmacy,3,5000,9413419524.0
3514,"DHARAJ BROS LLC, 2717 BROWNSVILLE RD, PITTSBURGH, PA",Pharmacy,2,4000,4122060996.0
3515,"HARRIS TEETER LLC, 3638 ROGERS RD, WAKE FOREST, NC",Pharmacy|Grocery Store,2,4000,9195629531.0
3516,"WALGREEN CO, 316 W ASPEN AVE, FRUITA, CO",Pharmacy,2,3000,9708580147.0
3517,"WALGREEN CO, 1911 S FERRY ST, ANOKA, MN",Pharmacy,2,2000,7635760388.0
3518,"HIGHLAND PARK CVS LLC, 1930 W 103RD STREET, CHICAGO, IL",Pharmacy,3,2000,7732397770.0
3519,"DANVILLE MEDICAL INC, 304 E 8TH ST, DANVILLE, AR",Medical Supply Company Other,3,2000,4794957700.0
3520,"WALGREEN CO, 897 MAIN ST, MELROSE, MA",Pharmacy,1,4000,7816651329.0
3521,"FOOD LION LLC, 12420 DILLINGHAM SQ, WOODBRIDGE, VA",Pharmacy|Grocery Store,1,4000,7035808211.0
3522,"WALGREEN CO, 10103 RIDGEGATE PKWY, LONE TREE, CO",Pharmacy,4,2000,3037292719.0
3523,"OHIO CVS STORES LLC, 8372 VINE ST, CINCINNATI, OH",Pharmacy,4,5000,5138217206.0
3524,"LUXOTTICA OF AMERICA INC, 4595 CLAIREMONT DR, SAN DIEGO, CA",Optician,4,5000,8582721051.0
3525,"SHOP RITE OF ENGLEWOOD ASSOCIATES INC, 314 ROUTE 15, WHARTON, NJ",Pharmacy,1,4000,9733619315.0
3526,"ACCESS MEDICAL INC, 3266 GREY HAWK CT, CARLSBAD, CA",Medical Supply Company Other,3,2000,7609292828.0
3527,"WALGREEN CO, 922 E KING AVE, KINGSVILLE, TX",Pharmacy,1,2000,3612219714.0
3528,"ANGELO EYE ASSOCIATES PA, 1721 KNICKERBOCKER RD, SAN ANGELO, TX",Optometrist,4,4000,3260000000000.0
3529,"BULOW BIOTECH PROSTHETICS LLC, 3227E SUNSET BLVD, WEST COLUMBIA, SC",Orthotic Personnel|Prosthetic Personnel,2,3000,8039265519.0
3530,"KROGER LIMITED PARTNERSHIP I, 2627 5TH AVE, HUNTINGTON, WV",Pharmacy|Grocery Store,3,3000,3045296510.0
3531,"GARFIELD BEACH CVS LLC, 102 N MAIN ST, SANTA ANA, CA",Pharmacy,4,2000,7145434025.0
3532,"VONS COMPANIES INC, 3027 RANCHO VISTA BLVD, PALMDALE, CA",Pharmacy|Grocery Store,1,2000,6615752333.0
3533,"WALGREEN CO, 10314 ROOSEVELT AVE, CORONA, NY",Pharmacy,3,3000,7184264271.0
3534,"VALUEPLUS PHARMACY INC, 485 TUCKAHOE RD, YONKERS, NY",Pharmacy,3,5000,9149611185.0
3535,"LORI D. KAM AND STEPHEN K. CHING, O.D.S, 2248 SUNRISE BLVD, RANCHO CORDOVA, CA",Optometrist,3,4000,9166383878.0
3536,"M E C PHARMACY SERVICES INC, 103 E HIGHLAND AVE, SAN BERNARDINO, CA",Pharmacy,2,3000,9098823353.0
3537,"LUXOTTICA OF AMERICA INC, 1620 SARATOGA AVE, SAN JOSE, CA",Optician,1,2000,4083741001.0
3538,"HOOK-SUPERX LLC, 1865 N NATIONAL RD, COLUMBUS, IN",Pharmacy,4,4000,5123766938.0
3539,"WALGREEN CO, 17 GREEN ST, WOODBRIDGE, NJ",Pharmacy,2,3000,7323269782.0
3540,"HEMPSTEAD RX INC, 781 HEMPSTEAD TURNPIKE, FRANKLIN SQUARE, NY",Pharmacy,1,2000,5162263556.0
3541,"PHARMAKEIO INC, 2222 154TH ST, WHITESTONE, NY",Pharmacy,3,5000,7183166881.0
3542,"BEST IN SIGHT FAMILY EYECARE PC, 4900 S ARLINGTON AVE, INDIANAPOLIS, IN",Optometrist|Optician,1,5000,3177824000.0
3543,"DME SCOOTERS AND MORE INC., 100 W ROSEDALE ST, FORT WORTH, TX",Medical Supply Company Other,2,3000,8887760556.0
3544,"RALPHS GROCERY COMPANY, 2201 W REDONDO BEACH BLVD, GARDENA, CA",Pharmacy|Grocery Store,2,5000,3105389116.0
3545,"WAL-MART STORES EAST LP, 515 W BROAD ST, SMITHVILLE, TN",Pharmacy,3,4000,6152157580.0
3546,"BIONICS ORTHOTICS AND PROSTHETICS INC., 3737 MORAGA AVE, SAN DIEGO, CA",MSC With Orthotic-Prosthetic,1,4000,8582709972.0
3547,"WAL-MART STORES EAST LP, 12700 S. MILITARY TRL, BOYNTON BEACH, FL",Pharmacy,3,5000,5618081095.0
3548,"DEAN RETAIL SERVICES INC, 1300 S CENTURY AVE, WAUNAKEE, WI",Optician,3,3000,6088501650.0
3549,"LINCARE INC, 4301 INTERSTATE DR, MACON, GA",Medical Supply Company Other,4,3000,4784747417.0
3550,"CORNER MEDICAL LLC, 3362 35TH AVE S, FARGO, ND",Medical Supply Company Other|MSC With Respiratory Therapist,5,3000,7635355335.0
3551,"CVS PHARMACY INC, 1301 N SAGINAW BLVD, SAGINAW, TX",Pharmacy,2,4000,8178476918.0
3552,"HOLIDAY CVS LLC, 11890 BISCAYNE BLVD, NORTH MIAMI, FL",Pharmacy,3,2000,3058929422.0
3553,"METROPOLITAN BRACE & LIMB LLC, 87 C NORTH INDUSTRY CT, DEER PARK, NY",Orthotic Personnel|Prosthetic Personnel,3,5000,6314003355.0
3554,"K VA T FOOD STORES INC, 141 TOWN CENTRE DR, CROSSVILLE, TN",Pharmacy,1,5000,9314841368.0
3555,"WAL-MART STORES TEXAS, LLC, 7239 SW LOOP 410, SAN ANTONIO, TX",Pharmacy|Optician,2,3000,2106231171.0
3556,"SAMS EAST INC, 4062 LBJ FWY, DALLAS, TX",Pharmacy,2,3000,9727596492.0
3557,"ALLIANCE REHAB AND MEDICAL EQUIPMENT, 1763 LARKIN WILLIAMS RD, FENTON, MO",Medical Supply Company Other,5,5000,3149427590.0
3558,"WAL-MART STORES EAST LP, 1911 E JACKSON ST, HUGO, OK",Pharmacy,4,5000,5803267541.0
3559,"OSF HEALTHCARE SYSTEM, 5668 E STATE ST, ROCKFORD, IL",Medical Supply Company Other|Orthotic Personnel,3,5000,8153816350.0
3560,"LINCARE INC, 1209 MARTHA BERRY BLVD NW, ROME, GA",Medical Supply Company Other,1,5000,7062900555.0
3561,"WALGREEN CO, 1660 MAIN ST, BUDA, TX",Pharmacy,2,3000,5122952564.0
3562,"MED SOUTHWEST PLLC, 8215 S MINGO RD, TULSA, OK",Optometrist,4,3000,9182527432.0
3563,"AMERICAN DRUG STORES DELAWARE LLC, 1225 E CALGARY AVE, BISMARCK, ND",Pharmacy,2,4000,7012239323.0
3564,"OCHSNER OUTPATIENT AND HOME INFUSION PHARMACY LLC, 4115 JEFFERSON HWY, NEW ORLEANS, LA",Pharmacy,3,4000,5048421900.0
3565,"WALGREEN CO, 15025 N THOMPSON PEAK PKWY, SCOTTSDALE, AZ",Pharmacy,2,3000,4805516429.0
3566,"WALGREEN CO, 11420 S FORTUNA RD, YUMA, AZ",Pharmacy,3,3000,9283421034.0
3567,"WALGREEN CO, 3985 LIMITED PARKWAY, COLUMBUS, OH",Pharmacy,1,2000,3805294024.0
3568,"ALBERTSONS LLC, 301 MARYSVILLE MALL, MARYSVILLE, WA",Pharmacy|Grocery Store,3,2000,3606598952.0
3569,"KCI USA INC, 300 ROXALANA BUSINESS PARK, DUNBAR, WV",Medical Supply Company Other,2,4000,3047666451.0
3570,"WALGREEN CO, 5874 S ARCHER AVE, CHICAGO, IL",Pharmacy,4,4000,7732847419.0
3571,"PUBLIX SUPER MARKETS INC, 741 S ORLANDO AVE, WINTER PARK, FL",Pharmacy,2,4000,4076220309.0
3572,"FAMILY VISION AND EYE CARE PA, 714 G ST, RUPERT, ID",Optometrist,1,2000,2084363455.0
3573,"AHMALL DRUG CORP, 750 FLATBUSH AVE, BROOKLYN, NY",Pharmacy,1,5000,7188565998.0
3574,"OPTUM INFUSION SERVICES 550 LLC, 7167 E KEMPER RD, CINCINNATI, OH",Medical Supply Company Other|Pharmacy,2,2000,5137927080.0
3575,"TENNESSEE CVS PHARMACY LLC, 3030 W STATE STREET, BRISTOL, TN",Pharmacy,5,4000,4237647105.0
3576,"CLARKSON OPTOMETRY INC, 230 N LINDBERGH BLVD, FLORISSANT, MO",Optometrist,3,2000,3149219377.0
3577,"BAKER O & P ENTERPRISES INC, 1819 TROUP HWY, TYLER, TX",Orthotic Personnel|Prosthetic Personnel,1,4000,9035925900.0
3578,"H.E. MOSER CORPORATION, 900S MAIN ST, SALEM, MO",Medical Supply Company Other|Pharmacy,1,2000,5737293300.0
3579,"WALGREEN CO, 3535 MOUNT READ BLVD, ROCHESTER, NY",Pharmacy,4,4000,5853601500.0
3580,"WALGREEN CO, 4950 S US HIGHWAY 1, FORT PIERCE, FL",Pharmacy,1,2000,7724667106.0
3581,"ONCOLOGY SPECIALTIES, P.C., 3601 CCI DR NW, HUNTSVILLE, AL",Pharmacy,1,2000,2563275900.0
3582,"VIRGINIA CVS PHARMACY LLC, 9900 SOWDER VILLAGE SQ, MANASSAS, VA",Pharmacy,3,4000,7032576970.0
3583,"DOC SUPPLY OF WEST TENNESSEE, LLC, 2192 EXPRESS DRIVE, JACKSON, TN",Medical Supply Company Other,3,4000,8003065160.0
3584,"WEIS MARKETS INC, 4525 VALLEY RD., ENOLA, PA",Pharmacy,5,3000,7177324106.0
3585,"PRECISION MEDICAL PRODUCTS, INC., 2217 PLAZA DR, ROCKLIN, CA",Medical Supply Company Other,1,2000,8889636265.0
3586,"SAMS WEST INC, 1459 N DYSART RD, AVONDALE, AZ",Pharmacy|Optician,2,5000,6238823871.0
3587,"PHARMACY CORPORATION OF AMERICA, 8431 GARVEY DR, RALEIGH, NC",Pharmacy,2,2000,8778446323.0
3588,"CVS ALBANY LLC, 1178 WANTAGH AVE, WANTAGH, NY",Pharmacy,4,2000,5167835493.0
3589,"CIMA CARE DME, INC, 13301 SW 132ND AVE, MIAMI, FL",Medical Supply Company Other,2,2000,7867324615.0
3590,"MERGEWELL RX INC, 759 WASHINGTON AVE, BROOKLYN, NY",Pharmacy,3,2000,7186383800.0
3591,"HANGER PROSTHETICS & ORTHOTICS EAST INC, 3030 NORTHGATE DR, IOWA CITY, IA",Orthotic Personnel|Prosthetic Personnel,3,2000,3193511112.0
3592,"HOLIDAY CVS LLC, 20019 CORTEZ BLVD, BROOKSVILLE, FL",Pharmacy,1,2000,3527967261.0
3593,"RANDALLS FOOD & DRUGS LP, 2931 CENTRAL CITY AVE, GALVESTON, TX",Pharmacy|Grocery Store,2,5000,4097402488.0
3594,"GARFIELD BEACH CVS LLC, 13200 JAMBOREE RD, IRVINE, CA",Pharmacy,2,5000,7148387433.0
3595,"PINE DRUG INC., 618 S MAIN ST, SANTA ANA, CA",Medical Supply Company Other|Pharmacy,4,5000,7146762078.0
3596,"BRIGHTON PHARMACY II INC, 701 BRIGHTON BEACH AVE, BROOKLYN, NY",Pharmacy,3,2000,5163139894.0
3597,"WALMART INC, 6151 W LAKE MEAD BLVD, LAS VEGAS, NV",Pharmacy,4,4000,7026312040.0
3598,"CVS PHARMACY INC, 61 MAIN ST, HOPKINTON, MA",Pharmacy,1,4000,5085441440.0
3599,"WAL-MART STORES EAST LP, 1850 SW GATLIN BLVD, PORT ST LUCIE, FL",Pharmacy|Optician,2,5000,7723368268.0
3600,"YOGI RX INC, 494 ROCKAWAY PKWY, BROOKLYN, NY",Pharmacy,1,5000,7184856923.0
3601,"PNEUCARE LLC, 1115 GEMINI ST, HOUSTON, TX",MSC With Respiratory Therapist,5,3000,2815326107.0
3602,"OHIO CVS STORES LLC, 4121 MONROE STREET, TOLEDO, OH",Pharmacy,4,5000,4194754148.0
3603,"WALGREEN CO, 60 BANK ST, WATERBURY, CT",Pharmacy,3,2000,2037531116.0
3604,"WALMART INC, 5037 E BRUNDAGE LN, BAKERSFIELD, CA",Pharmacy,1,2000,6614488148.0
3605,"PUBLIX SUPER MARKETS INC, 3540 SE FEDERAL HWY, STUART, FL",Pharmacy,4,2000,7724036608.0
3606,"LUXOTTICA OF AMERICA INC, 1101 MELBOURNE RD, HURST, TX",Optician,1,2000,8172844774.0
3607,"WALGREEN CO, 1903 STATE ROAD 60 E, LAKE WALES, FL",Pharmacy,2,3000,8636769496.0
3608,"HARMON CITY INC, 1189 E 700 S, ST GEORGE, UT",Pharmacy,1,3000,4356282824.0
3609,"WALGREEN CO, 10000 BUSTLETON AVE, PHILADELPHIA, PA",Pharmacy,3,5000,2156981878.0
3610,"WALGREEN CO, 4470 ROYAL PINE DR, COLORADO SPRINGS, CO",Pharmacy,4,4000,7194454160.0
3611,"GEORGIA CVS PHARMACY, L.L.C., 1027 S MAIN ST, MOULTRIE, GA",Pharmacy,4,2000,2299852282.0
3612,"KANSAS CITY FOOT AND ANKLE PC, 1010 CARONDELET DR, KANSAS CITY, MO",Orthotic Personnel|Prosthetic Personnel,5,5000,8169431111.0
3613,"THE GOLUB CORPORATION, 15 PARK AVE, CLIFTON PARK, NY",Pharmacy,2,5000,5183738378.0
3614,"PARAS DRUGS INC, 124 DURHAM AVE, SOUTH PLAINFIELD, NJ",Pharmacy,2,5000,9085488224.0
3615,"WALGREEN CO, 1332 WEST AVE, OCEAN CITY, NJ",Pharmacy,4,2000,6088141954.0
3616,"DIABETES MANAGEMENT AND SUPPLIES, 2 COMMERCE CT, NEW ORLEANS, LA",Medical Supply Company Other|Pharmacy,4,2000,8887387929.0
3617,"PENNSYLVANIA CVS PHARMACY LLC, 906 W LEESPORT RD, LEESPORT, PA",Pharmacy,3,3000,6102088612.0
3618,"WALGREEN CO, 295 MAIN ST, MANCHESTER, CT",Pharmacy,4,5000,8606498747.0
3619,"WALGREEN CO, 243 CHAUNCY ST, MANSFIELD, MA",Pharmacy,3,4000,5083378800.0
3620,"KLINGENSMITH DRUG INC, 316 1ST AVE, KITTANNING, PA",Pharmacy,1,2000,7245485500.0
3621,"LONGS DRUG STORES CALIFORNIA LLC, 333 ACADEMY AVE, SANGER, CA",Pharmacy,1,3000,5598752044.0
3622,"FORDHAM DRUGS INC, 470 E FORDHAM RD, BRONX, NY",Pharmacy,4,4000,9178014700.0
3623,"LIFE PHARMACY INC, 4301 14TH AVE, BROOKLYN, NY",Pharmacy,4,3000,7184381421.0
3624,"WALGREEN CO, 1483 STATE RT 23, KINNELON, NJ",Pharmacy,3,2000,9738384444.0
3625,"GARFIELD BEACH CVS LLC, 1250 E PACIFIC COAST HWY, LONG BEACH, CA",Pharmacy,2,5000,5622180080.0
3626,"WALGREEN CO, 3300 CENTER ST, DEER PARK, TX",Pharmacy,4,3000,2814793488.0
3627,"CVS PHARMACY INC, 67 D MAIN ST, MEDWAY, MA",Pharmacy,1,4000,5085336771.0
3628,"LANE DRUG CO, 3013 MONROE ST, TOLEDO, OH",Pharmacy,2,4000,4192439803.0
3629,"COLONIAL PHARMACY INC, 1915 N CLEVELAND MASSILLON RD, BATH, OH",Pharmacy,2,3000,3306663569.0
3630,"PICKER PHARMACY INC., 18 ATLANTIC AVE, LYNBROOK, NY",Pharmacy,3,2000,5165990079.0
3631,"ACS MEDICAL LLC, 5105 CENTRAL PARK DR, LINCOLN, NE",Medical Supply Company Other,2,4000,4024671014.0
3632,"THE GIANT COMPANY LLC, 3301 TRINDLE RD, CAMP HILL, PA",Pharmacy|Grocery Store,2,4000,7177241170.0
3633,"WALMART INC, 2300 S DOUGLAS HWY, GILLETTE, WY",Pharmacy|Optician,2,4000,3076865166.0
3634,"HY-VEE INC, 2920 FITCHRONA RD, FITCHBURG, WI",Pharmacy,3,3000,6082735122.0
3635,"SAFEWAY INC, 1 CAMINO ALTO, MILL VALLEY, CA",Pharmacy|Grocery Store,3,5000,4153882701.0
3636,"WALGREEN CO, 15 BOLTON ST, READING, MA",Pharmacy,1,2000,7819425810.0
3637,"YOU FIRST PHARMACY INC, 7216 AUSTIN ST, FOREST HILLS, NY",Pharmacy,5,3000,7185443200.0
3638,"KROGER LIMITED PARTNERSHIP I, 7087 HIGHWAY 70 S, BELLEVUE, TN",Pharmacy|Grocery Store,4,2000,6156621333.0
3639,"CVS PHARMACY INC, 19 SUMMER ST, BRIDGEWATER, MA",Pharmacy,1,5000,5086976946.0
3640,"RONSTIN INC, 7119 SEVILLE AVE, HUNTINGTON PARK, CA",Certified Other|Pharmacy,4,5000,3235825171.0
3641,"WYOMISSING OPTOMETRIC CENTER, INC., 50 BERKSHIRE CT, WYOMISSING, PA",Optometrist,3,2000,6103743134.0
3642,"LINCARE INC, 9440 PHILIPS HWY, JACKSONVILLE, FL",Medical Supply Company Other,3,4000,9042888188.0
3643,"VISIONWORKS INC, 247 N POTTSTOWN PIKE, EXTON, PA",Optician,3,5000,6105941737.0
3644,"FLORIDA EYE ASSOCIATES INC, 5510 MURRELL RD, MELBOURNE, FL",Optometrist,2,5000,3217272020.0
3645,"OHIO CVS STORES LLC, 443 CLEVELAND ST, ELYRIA, OH",Pharmacy,4,5000,4403657162.0
3646,"THE BARTELL DRUG CO, 1407 BROADWAY, SEATTLE, WA",Pharmacy,4,3000,2067263495.0
3647,"PRO2 LLC, 3586 CALIFORNIA RD, ORCHARD PARK, NY",Medical Supply Company Other|MSC With Respiratory Therapist,2,2000,7166679600.0
3648,"WALGREEN CO, 302 CANTON RD, AKRON, OH",Pharmacy,2,4000,3307334237.0
3649,"WAL-MART STORES EAST LP, 1425 NE 163RD ST, NORTH MIAMI BEACH, FL",Pharmacy|Optician,5,3000,3059495451.0
3650,"CALMONT PHARMACY INC, 2800N CALIFORNIA ST 9, STOCKTON, CA",Pharmacy,3,5000,2099437676.0
3651,"WALGREEN CO, 868 FORDING ISLAND RD, BLUFFTON, SC",Pharmacy,1,5000,8438159953.0
3652,"OSS ORTHOPAEDIC HOSPITAL LLC, 1926 GOOD HOPE RD, ENOLA, PA",MSC With Orthotic-Prosthetic|Orthotic Personnel,4,2000,7178484800.0
3653,"CAPRO SOLUTIONS LLC, 16 NEW KARNER RD, GUILDERLAND, NY",Orthotic Personnel|Prosthetic Personnel,2,3000,5184561145.0
3654,"OREGON HEALTH & SCIENCE UNIVERSITY, 4411 SW VERMONT ST, PORTLAND, OR",Pharmacy,4,2000,5034942098.0
3655,"LUXOTTICA OF AMERICA INC, 8201 S TAMIAMI TRL, SARASOTA, FL",Optician,1,3000,9419214300.0
3656,"HANGER PROSTHETICS & ORTHOTICS INC, 923 S RIVER RD, ST GEORGE, UT",Orthotic Personnel|Prosthetic Personnel,1,3000,4356736449.0
3657,"WALGREEN CO, 3101 NEW BERN AVE, RALEIGH, NC",Pharmacy,2,4000,9192315074.0
3658,"WASHINGTON CVS PHARMACY LLC, 2201 S COMMONS, FEDERAL WAY, WA",Pharmacy,5,5000,2537337521.0
3659,"ASSOCIATED EYE CARE OPTICAL LLC, 2950 CURVE CREST BLVD W, STILLWATER, MN",Optician,1,4000,6512753000.0
3660,"KROGER LIMITED PARTNERSHIP I, 2631 16TH ST, BEDFORD, IN",Pharmacy|Grocery Store,4,2000,8122758167.0
3661,"WALGREEN CO, 1 POCASSET AVE, PROVIDENCE, RI",Pharmacy,2,4000,4014646501.0
3662,"CVS PHARMACY INC, 1910 BOB BULLOCK LOOP, LAREDO, TX",Pharmacy,2,5000,9567183236.0
3663,"WAL-MART STORES EAST LP, 2140 BLOOMINGDALE AVE, VALRICO, FL",Pharmacy|Optician,4,2000,8136816481.0
3664,"BERKELEY MEDICAL EQUIPMENT INC, 4154 NW BARRY RD, KANSAS CITY, MO",Medical Supply Company Other,1,5000,9132255930.0
